ambiguous_word,meaning,Text,
উঠা,গজানো ,দাঁত উঠছে না,
উঠা,উথিত হওয়া,জলের ভিতর থেকে ডাঙ্গা উঠছে,
উঠা, উঠে দাঁড়ানো,"অনেক রাত হল, এখন সবাই ওঠো",
উঠা,সংগৃহীত হওয়া,অনেক চাঁদা উঠেছে।,
উঠা,গোচরে আসা,কথাটা কর্তার কানে উঠেছে,
উঠা,আমদানি হওয়া,বাজারে আম উঠেছে।,
লাগা,শএুতা করা,তাঁর ক্ষতি করার জন্য তুমি এভাবে আদাজল খেয়ে লেগেছ কেন?,
লাগা,মনোযোগ দেওয়া,ধৈর্য্য ধারণ করে লেগে থাকা অনেক বড় একটা গুন।,
ফল,ফলাফল,ভূমিকম্পের ফলে নেপালের হাল খুব খারাপ ।,
ফল,ফলাফল,কুড়ি বছরের গণনার ফল কুড়ি র স্থানে আসে এমন । ,
ফল,ফলাফল,ভোটের ফল বেরোতে আর কয়েকদিন বাকি ।,
ফল,ফলাফল,রাজ্যের পরীক্ষার ফল ভাল না ।,
ফল,ফলাফল,আজ মাধ্যমিকের ফল প্রকাশিত হওয়ার সম্ভাবনা আছে । ,
ফল,ফলাফল,এবছর পরীক্ষার ফল বেরোতে দেরি হবে ।,
ফল,ফলাফল,লক্ষ্য ছাড়া জীবনে কোন কাজেই ফল বয়ে আনেনা। ,
ফল,ফলাফল,ভালো ফল পেতে ভালো করে পরিশ্রম করতে হবে।,
ফল,ফলাফল,তোমার এই কাজের ফল ভাল হবে না ।,
ফল,ফলাফল,আজ মাধ্যমিকের ফল প্রকাশিত হবে ।,
ফল,ফলাফল,আমার সততার এই ফল আমি পেয়েছি ।,
ফল,ফলাফল,কাজে ফাঁকি মারার ফল তুমি একদিন না একদিন পাবেই । ,
ফল,ফলাফল,তার কাজের ফল খুব খারাপ হল ।,
ফল,খাবার,সে ফল খেতে খুব ভালবাসে ।,
ফল,খাবার,আম ফল এর রাজা ।,
ফল,খাবার,সে ফল এর দোকান থেকে এক কিলো আম কিনলো ।,
ফল,খাবার,সে দোকান থেকে এক কিলো ফল কিনলো । ,
ফল,খাবার,সে ফল চাষ করে ।,
ফল,খাবার,এখন বাজারে ফল অনেক সস্তা ।,
ফল,খাবার,আমার মা বাগানে ফল গাছ লাগিয়েছে ।,
ফল,খাবার,আমি গাছ থেকে ফল পাড়ছি ।,
ফল,খাবার,ছাগল ছানা গাছের ফল খাচ্ছে ।   ,
ফল,খাবার,পাখিরা ফল খেতে ভালবাসে ।,
ফল,খাবার,বাজারে এখন অনেক ফল আমদানি হয়েছে । ,
ফল,খাবার,রাম যদুকে ফল খেতে দিল ।,
ফল,খাবার,গাছের ফল সব মাটিতে পড়ে গেছে । ,
ফল,খাবার,এই গাছে লাল ফল হয় । ,
ফল,খাবার,তার কলম করা গাছের ফল খুব সুন্দর । ,
ফল,খাবার,কাঁচের বড়ো পাত্র যাতে ফলের রস রাখা হয় । ,
ফল,খাবার,এই পাত্র ফলের রসে ভরা ।  ,
ফল,খাবার,ছোটবেলায় অন্যের বাগানের ফল পাড়া খুব মন টানে ।,
ফল,খাবার,তার কলম করা গাছের ফল খুব সুন্দর । ,
ফল,খাবার,তাল কালো রঙের একটি ফল ।,
ফল,খাবার,কোন সময় কাটা ফল খাওয়া ঠিক নয় ।,
ফল,খাবার,আমি রোজ ফল খাই ।,
ফল,খাবার,আমি গাছ থেকে ফল পারব ।,
ফল,খাবার,পেয়ারা গাছে অনেক ফল ফলেছে ।,
ফল,ফলন,ফসল ফলার সময় হয়েছে।,
ফল,ফলন,এই সময় আসলে ফসল ফলতে শুরু করে,
বল,বলখেলা ,বয়সকালে শরীরে বল কমে আসে ।,
বল,দৈহিক শক্তি,আমার শরীরে বল কম থাকায় আমি কাজটা করতে পারছিনা ।,
বল,দৈহিক শক্তি,শরীরে বল কমে গেলে কাজ করা সম্ভব না ।,
বল,দৈহিক শক্তি,পুষ্টিকর খাওয়ার দেহের বল বৃদ্ধি করে ।,
বল,দৈহিক শক্তি,বুদ্ধি যার বল তার ।,
বল,দৈহিক শক্তি,শরীরে বল ছাড়া সাঁতার কাটা যায় না ।,
বল,দৈহিক শক্তি,কোন কাজে অকারণে বল প্রয়োগ করা উচিত না । ,
বল,দৈহিক শক্তি,এই কাজের মধ্যে দিয়ে তোমার শরীরের বল বোঝা যেতে পারে । ,
বল,দৈহিক শক্তি,তার গায়ের বল কমে গেছে ।,
বল,দৈহিক শক্তি,শরীরচর্চা করলে দেহের পেশির সাথে সাথে মানসিক বল ও বৃদ্ধি পায়। ,
বল,দৈহিক শক্তি,কোন কাজে অকারণে বল প্রয়োগ করা উচিত না । ,
বল,দৈহিক শক্তি,তাকে বল প্রয়োগ করে কাজটি করানো হয়েছে।,
বল, শক্তি,বস্তুটি পূর্ণ স্থিতিস্থাপক না হলে বলের প্রভাবে বস্তুটির আকৃতিগত পরিবর্তন ঘটে থাকে।,
বল,জোর করা,বলপূর্বক ধরে নিয়ে গেছে।,
বল,দৈহিক শক্তি, এত বল নাইরে তোমার,
বল, জোর করা,বল প্রয়োগ না করেই জিনিসটি পেতে চাই,
বল,বলখেেলা,মাত্র ৩৩ বলের মধ্যে ৬ উইকেট হারিয়ে ম্যাচ ও সিরিজ খুইয়েছে বাংলাদেশ। ,
বল,দৈহিক শক্তি,মেয়েটি শরীরের সমস্ত বল দিয়ে বাচার চেষ্টা করলো।,
বল,দৈহিক শক্তি,গায়ে বল না থাকলে এখানে টিকটে পারবিনা।,
বল,দৈহিক শক্তি,ছেলেরা পায়ে বল নিয়ে খেলা করবে ।,
বল,দৈহিক শক্তি,এত বল নাইরে তোমার।,
বল,দৈহিক শক্তি,হাতের বল প্রয়োগ গাড়ি সামনের দিকে ধাক্কা দে।,
বল,বলখেলা ,রোমানরা বল দিয়ে বিভিন্ন রকমের খেলা খেলত,
বল,বলখেলা , ফিল্ডার কর্তৃক ব্যাটের সংস্পর্শে বল শূন্য থেকে হাতে লুফে নেয় ।,
বল,বলখেলা ,তিনি ব্যাট দিয়ে বলকে আটকানোর চেষ্টা করেন যাতে উইকেটে স্পর্শ করতে না পারে।,
বল,দৈহিক শক্তি,এদিকে তিনি দৈহিক বল ও প্রেম উভয়ক্ষেত্রেই ব্যতিক্রমী ধরনের শক্তিমান। ,
বল,দৈহিক শক্তি,পায়ের বলেই সে ফুটবল ম্যাচ জিতেসে।,
বল,মনোবল,বাবা মারা যাওয়ায় মিনহার মানসিক বল দূর্বল হয়ে গিয়েছে।,
বল,জোর করা, বল প্রয়োগ করলেই তার মুখ দিয়ে কথা বের হবে।,
বল,দৈহিক শক্তি,"শরীরে একদমই বল নেই ,আবার ঠিকই যুদ্ধে নেমে পরলো।",
বল,মনোবল,মনের বল শক্ত করতে হবে আরো।,
বল,বল খেলা,সবসময় বল নিয়ে খেলা করতে গেলে পড়াশুনা কখন করবে ।,
বল,বল খেলা,সে বাঁ হাত দিয়ে ভাল বল করে ।,
বল,বল খেলা,জাহির ক্রিকেট খেলায় ভালো বল করে ।,
বল,বলখেলা ,সাকিব বল খেলতে ভালবাসত ।,
বল,বলখেলা ,বল গোলাকার আকৃতির হয় ।,
বল,বলখেলা ,সে সবসময় বল নিয়ে খেলছে ।,
বল,ভরসা ,তিনিই আমার বল।,
বল,কার্যকর,আইনটি এখনও বলবত্ আছে।,
বল,বলখেলা ,ছেলেরা পায়ে বল নিয়ে খেলা করছে ।,
বল,বলখেলা ,"একজন বল করছিল, আরেকজন ব্যাটিং।",
বল,বলখেলা ,সবসময় বল নিয়ে খেলা করতে গেলে পড়াশুনা কখন করবে ।,
বল,বলখেলা ,বাচ্চাটা বল নিয়ে খেলা করছিল ।,
বল,বলখেলা ,ছেলেরা বল ছুড়ে খেলছে ।,
বল,বলখেলা ,রাম খুব জোরে বল করায় রাজুর মাথায় চোট লেগেছে ।,
বল,বলখেলা ,রামের বল শ্যাম আউট হয়ে গেল ।,
বল,বলখেলা ,রাম মাঠে বল নিয়ে খেলা করে । ,
বল,বলখেলা ,রাম যদুকে লক্ষ্য করে বল ছুড়ে মারল । ,
বল,বলখেলা ,সচিন খুব ভাল বল করেছিল । ,
বল,বলখেলা ,"বলটা ধীরে খেলতে হবে, ব্যাট ও শরীরের দূরত্ব কম রাখা প্রয়োজন",
বল,বলখেলা ,সে মাঠে বল নিয়ে খেলছে ।,
বল,বলখেলা ,সে মাঠে খেলতে যায় বল নিয়ে রোজ । ,
বল,বলখেলা ,সবসময় বল নিয়ে খেলা করতে নেই ।,
বল,বলখেলা ,রাম রহিমের বলে আউট হয়ে গেল ।,
বল,মেধা,সে বুদ্ধির বলে কাজটা করে ফেলেছে ।,
বল,বলখেলা ,রিয়াদ বল পেটায় । ,
বল,বলখেলা ,আজ মাঠে ফুট বল খেলা হবে ।,
বল,বলখেলা ,সে রোজ দুপুরে এখানে মাঠে বল খেলে । ,
বল,বলখেলা ,সে অনেক দিন আগে থেকেই ফুট বল খেলে । ,
বল,বল খেলা,দুর্ঘটনাবশত লাইন জাজকে বল দিয়ে আঘাত করে বসেন এই তারকা।,
বল,আকৃ্তি,তুলার বলের মতো দেখতে নতুন গ্রহের সন্ধান,
বল,আকৃতি,বলের মতো গোলাকার দেখতে হওয়ায় একে বল লিলিও বলা হয়।,
বল,আকৃতি,দেখতে অনেকটা  বলের মতো বা হাওয়াই মিঠাইয়ের মতো।,
বল,আকৃ্তি,মৃত করোনা রোগীর ফুসফুস বলের মতো শক্ত,
বল,মহাকর্ষ বল,মহাবিশ্বের যেকোনো দুটি বলের মধ্যবর্তী আকর্ষন বলকে মহাকর্ষ বল বলে। ,
বল,আকৃ্তি,খেতে খেতে পেট ফুলে বলের মতো হয়ে গিয়েছে।,
বল,আকৃ্তি,বলের মত ফুলিয়ে শাহী পোয়া পিঠা তৈরি করার দারুণ পদ্ধতি আছে।,
বল,আকৃ্তি,বলের মতো দেখতে ফুল বলে দেয় মাসের কী নাম.,
বল,আকৃ্তি,কি সুন্দর গোল গোল বলের মতো পিঠা বানিয়েছো।,
বল,আকৃ্তি,ফলগুলো বলের মতো গোলাকার আকৃতির।,
বল,আকৃ্তি,বল খেলতে খেলতে বাচ্চাটা মাটিতে পরে গেলো।,
বল,বলখেলা , প্রথম ম্যাচেই মালদ্বীপের বিপক্ষে ১৩ বলে কোনো রান না দিয়ে ছয় উইকেট নিয়েছেন নেপালের অঞ্জলি চাঁদ।,
বল,বলখেলা ,"২ ওভার ১ বল করেছেন, ২টি মেডেন, রান দেননি একটিও, উইকেট ছয়টি",
বল,খেলার বল,বলের পালিশ ধরে রাখতে থুতু বা লালা ব্যবহারে নিষেধাজ্ঞা,
বল,দৈহিক শক্তি,যুদ্ধের জন্য সেনারা সবটুকু বল দিয়ে প্রস্তুতি নিচ্ছে।,
বল,দৈহিক শক্তি,জয়ী হতে হলে বল বৃদ্ধি করতে হবে অবশ্যই।,
বল,দৈহিক শক্তি,বলেের অভাবেই তারা যুদ্ধে পরাজিত হলো।,
বল,দৈহিক শক্তি,বয়সকালে বল কমে আসে শরীরের ।,
পাতা,পালনকর্তা ,পাতা হইতে স্রষ্টা যদি পৃথক হইলেন তবে সৃষ্ট জীবের রক্ষা তাহার উদ্দেশ্য বলিয় বিবেচনা করিবার আর কারণ নাই। ,
পাতা,পালনকর্তা ,"বিশ্বপাতার বক্ষ কোলে,রক্ত তাহার কৃপাণ ঝোলে দোদুল দোলে! ",
পাতা,পালনকর্তা ,একটি রাষ্ট্রীয় প্রতীক বিশ্বপাতা ছেয়ে আছে বীর শহীদের স্মৃতি বহন করে,
পাতা,পালনকর্তা ,"রস রক্ত স্থানে, দুগ্ধ দেন স্তনে, পানহেতু বিশ্বপাতা",
পাতা,গাছের পাতা,সে গাছের শুকনো পাতা একত্রিত করে আগুন জ্বালে। ,
পাতা,গাছের পাতা,তিনি বাগানে পড়ে থাকা শুখনো পাতা একত্রিত করছেন,
পাতা,গাছের পাতা,ছাগলটা গাছের পাতা খেয়ে চলে গেল ।,
পাতা,গাছের পাতা,বৃষ্টিতে অনেক গাছের পাতা ঝরে গেছে ।,
পাতা,গাছের পাতা,এই গাছের শুকনো পাতা ঝরে গেছে ।,
পাতা,গাছের পাতা,শাল পাতা দিয়ে থালা তৈরি হয় ।,
পাতা,গাছের পাতা,শুকনো পাতা দিয়ে পাখিরা বাসা বানায় ।,
পাতা,গাছের পাতা,তুলসী পাতা দিয়ে অসুদ তৈরি হয় ।,
পাতা,গাছের পাতা,ক্ষেত থেকে ঝরা পাতা সরিয়ে ওই জায়গাটা পরিষ্কার করে দাও ।,
পাতা,গাছের পাতা,গাছের পাতায় শিশিরবিন্দু পড়েছে ।,
পাতা,গাছের পাতা,পান পাতা বিয়েতে প্রয়োজন হয় ।,
পাতা,গাছের পাতা,গাছে নতুন পাতা এসেছে ।,
পাতা,গাছের পাতা,পাখিরা গাছের শুকনো পাতা দিয়ে বাসা বানায় ।,
পাতা,গাছের পাতা,গাছের সব পাতা ঝরে গেছে ।,
পাতা,গাছের পাতা,গাছের পাতা শুকিয়ে গেছে ।,
পাতা,গাছের পাতা,কলা পাতা খাওয়ারের কাজে লাগে ।,
পাতা,গাছের পাতা,গাছে অনেক কচি কচি পাতা গজিয়েছে ।,
পাতা,গাছের পাতা,তামাক পাতা দিয়ে নেশার দ্রব্য তৈরি হয় ।,
পাতা,গাছের পাতা,ছাগলগুলো ক্ষেতে ফসলের পাতা খেয়ে ফেলছিল ।,
পাতা,গাছের পাতা,আম ও বেল পাতা পূজা করতে কাজে লাগে ।,
পাতা,গাছের পাতা,আজ বেল পাতা বিক্রি করবো ।,
পাতা,গাছের পাতা,সে বেল পাতা বিক্রি করছে ।,
পাতা,গাছের পাতা,আমরা শাক পাতা খাই ।,
পাতা,গাছের পাতা,বটের পাতা মোটা হয় ।,
পাতা,গাছের পাতা,গাছের পাতা সবুজ হয় কেন?,
পাতা,বইয়ের পৃষ্ঠা,বাচ্চাটা বইয়ের পাতা ছিঁড়ে ফেলেছে ।,
পাতা,বইয়ের পৃষ্ঠা,বইয়ের পাতা থেকে সিনেমার পর্দার 'নৌকাডুবি',
পাতা,বইয়ের পৃষ্ঠা,যে বইয়ের পাতা উল্টাতে লাগে ৬ জন!,
পাতা,বইয়ের পৃষ্ঠা,বইয়ের পাতা স্বপ্ন বলে.,
পাতা,খাতার পৃষ্ঠা,ছেলেটা খাতার পাতা ছিঁড়ে নৌকো বানাচ্ছে ।,
পাতা,খাতার পৃষ্ঠা,ছেলেটা খাতার পাতা দিয়ে নৌকো বানাচ্ছে ।,
পাতা,খাতার পৃষ্ঠা,আমি পাতা ছিঁড়ে নৌকো বানালাম ।,
পাতা,খাতার পৃষ্ঠা,আমি খাতার পাতা ছিঁড়ে নৌকো বানালাম ।,
পাতা,চোখের পাতা,ফারিয়ার বাম চোখের পাতা কদিন ধরে লাফাচ্ছে।,
পাতা,চোখের পাতা,"ডান চোখের পাতা লাফালে নাকি সুসংবাদ আসে, আর বাম চোখেরটা লাফানো খারাপ",
পাতা,চোখের পাতা,প্রিয়ার বাম চোখের পাতা ধরে লাফাচ্ছে বেশ কয়েকদিন ধরেই।,
পাতা,চোখের পাতা,দুই একবার হঠাৎ চোখের পাতা লাফালে চিন্তার কিছু নেই৷,
পাতা,চোখের পাতা,কিভাবে চোখের পাতা লাফানো বন্ধ করবেন?,
পাতা,চোখের পাতা,আমাদের অনেক সময় চোখের পাতা কাঁপতে দেখা যায়।,
পাতা, কানের পাতা,"কান চুলকোতে গিয়ে বিপত্তি, কানের পাতা ফুঁড়ে ঢুকল পিন",
পাতা, কানের পাতা,পরিষ্কার শুধু আমরা বহিঃকর্ণকেই করে থাকি অর্থাৎ কানের পাতা থেকে পর্দা পর্যন্ত।,
পাতা, কানের পাতা,কানের পাতা টেনে ধরলে পানি বাইরে বেরিয়ে আসতে পারে।,
পাতা, কানের পাতা,"যাঁদের কানের পাতা ছড়ানো হয়,তাঁরা মেধাবী হন।",
পাতা,বিছিয়ে দেওয়া,বিছানায় নতুন চাদর পাতা আছে ।,
পাতা,বিছিয়ে দেওয়া,এখানে মাদুর পাতা আছে ।,
পাতা,বিছিয়ে দেওয়া,মেঝেতে চাদর পাতা থাকবে ।,
পাতা,বিছিয়ে দেওয়া,বিছানায় নতুন চাদর পাতা উচিত ছিল ।,
পাতা,বিছিয়ে দেওয়া,"তোমাতে বিশ্বময়ীর, তোমাতে বিশ্বমায়ের আঁচল পাতা ॥",
পাতা,বিছিয়ে দেওয়া,আঁচল পাতা মায়ের আদর কোথায় গেলে পাব?,
পাতা,বিছিয়ে দেওয়া,দেশের মাটি মধ্যে এই যুগেই কবি দেখেন বিশ্বমায়ের আঁচল পাতা।,
পাতা,বিছিয়ে দেওয়া,শীতের দিনে সরষে ফুলে ভরা দেশের গাঁ হলুদ বরণ মাঠটা এখন আঁচল পাতা মা।,
পাতা,বিছিয়ে দেওয়া,দুঃখ আঁচল পাতা কবি রীনা তালুকদার কিছু কথা কাউকে যায় না বলা,
পাতা,বিছিয়ে দেওয়া,পানির আশায় আঁচল পাতা তিস্তাপাড়ের মানুষ ক্ষুব্ধ.,
পাতা,বিস্তারিত করা,বিছানায় নতুন চাদর পাতা আছে ।,
পাতা,বিস্তারিত করা,এখানে মাদুর পাতা আছে ।,
পাতা,বিস্তারিত করা,মেঝেতে চাদর পাতা থাকবে ।,
পাতা,বিস্তারিত করা,বিছানায় নতুন চাদর পাতা উচিত ছিল ।,
পাতা,বিস্তারিত করা,তোমাতে বিশ্বমায়ের আঁচল পাতা ॥,
পাতা,সাহায্য চাওয়া,ঋন চাওয়া কি হাত পাতা এক নাকি?,
পাতা,সাহায্য চাওয়া,হাত পাতা মানে সরাসরি কারো সামনে হাত বআড়িয়ে কিছু চাওয়া।,
পাতা,সাহায্য চাওয়া,ভিক্ষুকের মতো অন্যের কাছে হাত পাতা বন্ধ করতে হবে,
পাতা,সাহায্য চাওয়া,ইসলামে অন্যের কাছে হাত পাতা বা ভিক্ষাবৃত্তিকে নিরুৎসাহিত করা হয়েছে।,
পাতা,সাহায্য চাওয়া,অথচ হাত পাতা রমজানের শিক্ষার পরিপন্থী।,
পাতা,সাহায্য চাওয়া,মানুষের কাছে হাত পাতা আর জাহান্নামের আগুন চাওয়া সমান.,
পাতা,নোয়ানো,"মামলার রায় মানতে না পারলেও সহ্য করতে হবে, মাথা পেতে নিতে হবে।",
পাতা,নোয়ানো,তিনি যে সিদ্ধান্ত নিয়েছেন আমি তা মাথা পেতে নিলাম৷,
পাতা,নোয়ানো,"দিদির থাপ্পড় আশীর্বাদ, মাথা পেতে নেব",
পাতা,নোয়ানো,"জনগণ যে রায় দেবে, তা মাথা পেতে নেব'. নিজস্ব প্রতিবেদক. নবাবগঞ্জ (ঢাকা) প্রতিনিধি.",
পাতা,নোয়ানো,অবশেষে ট্রাই-এর নির্দেশই মাথা পেতে নিল ফেসবুক।,
পাতা,নোয়ানো,"যা শাস্তি হবে, মাথা পেতে নেব.",
পাতা,স্হাপন করা,সরকারের নির্দেশে প্রত্যেক শহরে রেললাইন পাতা হচ্ছে ।,
পাতা,স্হাপন করা,এখানে রেললাইন পাতা হচ্ছে ।,
পাতা,স্হাপন করা,আমার পাতা ব্যাবসা আছে ।,
পাতা,স্হাপন করা,ট্রাম লাইন পাতা বন্ধ হয়ে গেছে ।,
পাতা,স্হাপন করা,লোকালয়ে লাইন পাতা উচিত না ।,
পাতা,স্হাপন করা,এখানে অনেক বছর ধরেই রেললাইন পাতা হচ্ছে ।,
পাতা,স্হাপন করা,সকলের ভেতরেই বোধহয় এইরকম আরো একটা আলাদা সংসার পাতা থাকে,
পাতা,স্হাপন করা,মাত্র ১০ মিনিটেই ভেঙে গেল জনপ্রিয় এ অভিনেত্রীর ছয় বছর ভালোবেসে পাতা সংসার।,
পাতা,স্হাপন করা,সংসার পাতার স্বপ্নে মালয়েশিয়া যাচ্ছিলেন রোহিঙ্গা তরুণীরা।,
পাতা,স্হাপন করা,"বাবা-মাকে ছেড়ে আলাদা সংসার পাতার চাপ দিলে ডিভোর্স দিতে পারেন স্ত্রীকে, মন্তব্য আদালতের.",
পাতা,স্হাপন করা,"তারপর রেজিস্ট্রি, ছবি তোলা পর্ব, মিষ্টি মুখ এবং এক সঙ্গে সংসার পাতা।",
পাতা,স্হাপন করা,সংসার পাতার পর সাধারণত কী কী সমস্যায় পড়েন সংসারীরা?,
পাতা,জমানো ,অবশ্যই শীতের দিনেও দই পাতা যায়,
পাতা,জমানো ,জেনে নিন ঘরে পাতা দই বানানোর প্রণালী,
পাতা,জমানো ,নিজেই বানান ঘরে পাতা দই,
পাতা,জমানো ,খুব সহজে বাড়িতে ঘন সাদা দই পাতা যায়।,
পাতা,জমানো ,সামান্য সময় একটু দিন দই পাতার জন্য,
পাতা,কৃত্রিম,ফারুক নামের এক ব্যক্তির সঙ্গে পাতানো ভাই বোনের সম্পর্ক ছিল গুলনাহারের,
পাতা,কৃত্রিম,কিছু ঐতিহ্যগত সম্পর্কের মধ্যে সই পাতানো ছিল একটি গুরম্নত্বপূর্ণ ও বিশাল একটি ব্যাপার,
পাতা,ষড়যন্ত্র করা ,একধরনের প্রতারণা সম্পর্কে সচেতন থাকলেও লোভের ফাঁদ পাতা ভুবনে অপেক্ষা করবে অন্য ধরনের প্রতারণা।,
পাতা,ষড়যন্ত্র করা ,"প্রেমের ফাঁদ পাতা ভুবনে,. কে কোথা ধরা পড়ে, কে জানে",
পাতা,ষড়যন্ত্র করা ,প্রতারণার ফাঁদ পাতা ভুবনে আজ ১৪ ফেব্রুয়ারি,
পাতা,ষড়যন্ত্র করা ,তার পাতা ফাঁদে বড় েএকটা মাছ উঠেছে। ,
পাতা,ষড়যন্ত্র করা ,পাখি ধরার জন্য ফাঁদ পাতা হয় সেই কথা সকলেরই জানা।,
পাতা,ষড়যন্ত্র করা ,পাতানো নির্বাচন রুখে দেয়ার উপায় কি?,
পাতা,ষড়যন্ত্র করা , ইতোমধ্যেই নির্বাচনকে 'পাতানো' দাবি করেছে সবাই। ,
পাতা,ষড়যন্ত্র করা ,আরেকটি পাতানো নির্বাচনের পথেই হাঁটছে কমিশন।,
পাতা,ষড়যন্ত্র করা ,পাতানো এবং সাজানো নির্বাচন করতেই বিএনপির শীর্ষ নেতাদের বিরুদ্ধে সরকার মামলা দিচ্ছে বলে মন্তব্য করেছেন বিএনপির জ্যেষ্ঠ যুগ্ম মহাসচিব রুহুল,
পাতা,ষড়যন্ত্র করা ,রোববারের দশম জাতীয় সংসদ নির্বাচনকে 'পাতানো' নির্বাচন অভিযোগ করে তা বন্ধের জন্য সরকারকে আহ্বান জানিয়েছেন বিএনপির চেয়ারপারসন খালেদা জিয়ার উপদেষ্টা ওসমান ফারুক।,
পাতা,ষড়যন্ত্র করা ,ভবিষ্যতে আর কখনো পাতানো নির্বাচন করতে দেয়া হবে না আওয়ামী লীগকে।,
পাতা,ষড়যন্ত্র করা ,ইলেক্ট্রনিক ভোটিং মেশিন (ইভিএম) ব্যবহার করে নির্বাচন কমিশন পাতানো নির্বাচন করতে চাচ্ছে বলে অভিযোগ করেছেন বিএনপির সিনিয়র যুগ্ম মহাসচিব রুহুল কবির রিজভী।,
পাতা,ষড়যন্ত্র করা ,"২০০১ সালের জাতীয় নির্বাচনের সময় তিনি বলেছিলেন, এটা প্রহসনের নির্বাচন, একটি পাতানো নির্বাচন।",
পাতা,আয়োজন করা,পাতানো নির্বাচন করতেই সরকার গণহারে মামলা দিচ্ছে,
পাতা,আয়োজন করা,"পাতানো নির্বাচন করতে চাইলে এখনিই বলে দেন,",
পাতা,প্রস্তুত করা,ওই নির্বাচনকেও বিএনপি পাতানো নির্বাচন বলেই অভিহিত করেছিল,
পাতা,প্রস্তুত করা,নির্বাচন কমিশন আরেকটি পাতানো নির্বাচনের ষড়যন্ত্র করছে,
পাতা,নিয়োগ করা,চিলচিৎকারে কান পাতা দায়।,
পাতা,নিয়োগ করা,"কান পেতে রই বাংলাদেশের প্রথম মানসিক সহায়তা হেল্পলাইন, ",
পাতা,নিয়োগ করা, উচ্চ শব্দের নগরী ঢাকায় এখন কান পাতা দায়। ,
পাতা,নিয়োগ করা,জেনরেটরের আওয়াজে কান পাতা দায়,
পাতা,নিয়োগ করা,"আত্নার চিৎকারে কান পাতা দায়, বঞ্চিত মানুষেরা বড় অসহায়",
পাতা,গোপনে শোনা ,অরওয়েলের কল্পরাজ্যটাই ছিল এক আড়ি পাতার রাজ্য।,
পাতা,গোপনে শোনা ,মুকুল রায়ের ফোনে আড়ি পাতার অভিযোগ খারিজ করল দিল্লি হাইকোর্ট.,
পাতা,গোপনে শোনা ,মোবাইল বা মুঠোফোনে আড়ি পাতার বিষয়টি অনেক ক্ষেত্রেই ব্যক্তিগত ও রাজনৈতিক সীমা ছাড়িয়ে গেছে।,
পাতা,গোপনে শোনা ,ভারতে হোয়াটসঅ্যাপ ও ফোনে আড়ি পাতাকে কেন্দ্র করে শাসক দল বিজেপি ও বিরোধীদের মধ্যে পাল্টাপাল্টি অভিযোগকে কেন্দ্র করে কার্যত বাকযুদ্ধ শুরু হয়েছে।,
পাতা,গোপনে শোনা ,"যেভাবে আড়ি পাতা হয় হোয়াটস অ্যাপে , একটি সফটওয়্যারের মাধ্যমে।  ",
পাতা,গোপনে শোনা ,আপনার ফোনে আড়ি পাতা হচ্ছে !!! - বুঝবেন কিভাবে ?,
পাতা,গোপনে অপেক্ষা করা ,"ওত পেতে থাকা হায়েনা, ধংসের খেলা খেলে চলে যারা মানুষের ভালো চায়্না।",
পাতা,গোপনে অপেক্ষা করা ,ওত পাতা কথাটি এসেছে সংস্কৃত ওতুবৎ থেকে।,
পাতা,গোপনে অপেক্ষা করা ,"গাড়িতে ওত পাতা ছিনতাইকারী, টার্গেট ক্রেডিট কার্ড. কমল জোহা খান. ০৬ আগস্ট ২০১৩, ১৪:৫৭",
পাতা,গোপনে অপেক্ষা করা ,পথে ওত পেতে থাকা ছিনতাইকারী একটি মোটরসাইকেল দ্রুত আমার পাশ দিয়ে গেল।,
পাতা,গোপনে অপেক্ষা করা ,কখন কে কোথায় ওত পেতে আছে কে জানে!,
পাতা,সম্পর্ক স্থাপন করা ,"একটা সময় ছিল, যখন বেশ ঘটা করে বন্ধুত্ব পাতানো হত",
পাতা,সম্পর্ক স্থাপন করা,অনেক সময় আবার জাল প্রোফাইল তৈরি করে বন্ধুত্ব পাতানো হয়ে থাকে,
পাতা,সম্পর্ক স্থাপন করা ,মনসা পুজোর দিন হবু বন্ধুরা এলে শুরু হয় সই পাতানো,
পাতা,সম্পর্ক স্থাপন করা ,কিন্তু একজন বাচ্চার সঙ্গে বন্ধুত্ব পাতানো সহজ কাজ নয়।,
পাতা,সম্পর্ক স্থাপন করা ,সেই কবেকার এক প্রাচীন রীতি ছিল মেয়েতে মেয়েতে 'সই' পাতানো।,
পাতা,সম্পর্ক স্থাপন করা ,ফারুক নামে এক ব্যক্তির সঙ্গে পাতানো ভাই-বোনের সম্পর্ক ছিল তার,
পাতা,সম্পর্ক স্থাপন করা ,মানব শিশু নিয়ে যে সম্পর্ক পাতানো হয় ভবিষ্যতে তারও পরিণতি কোনটা শুভ হয় আবার কোনটা অশুভর আচড়ে বিচ্ছিন্ন হয়ে যায়।,
পাতা,সম্পর্ক স্থাপন করা ,মা-ছেলে খুনের ঘটনায় সন্দেহের তীর সেই পাতানো ভাই ফারুকের দিকে,
পাতা,সম্পর্ক স্থাপন করা ,আমাদের সমাজে একটি বহুল প্রচলিত বিষয় হলো পাতানো আত্মীয়তা গড়ে তোলা,
পাতা,সম্পর্ক স্থাপন করা ,পুরুষ এবং নারীতে শুধু এই ধর্মের ভাই-বোন পাতানো খেলা চলে,
